user_id,movie_id,view_count,liked,saved,shared,comment_count,search_count,interaction_count,target_score,last_interaction,account_age_days,total_views,total_likes,total_saves,total_shares,total_comments,total_searches,avg_interaction_weight,favorite_genres,preferred_runtime,preferred_release_year,favorite_directors,favorite_writers,interaction_count_user,active_days,genres,rate,release_year,runtime,country,is_series,adult,director_id,writer_id,producer_id,popularity
25,53,11,False,False,False,2,4,17,3.6,2026-05-15,1111,467,15,65,27,44,278,1.38,Animation|Western,125,2010,49|11,58,319,417,Animation|Mystery,8.5,1986,88,France,True,False,47,8,16,1433
480,135,14,True,False,False,3,5,23,5.8,2026-03-11,535,387,28,13,12,85,260,1.37,Adventure,76,2018,47|38,71|72,187,225,Crime|Mystery|Comedy,8.3,1980,130,Canada,False,False,56,47,19,746
459,128,6,True,True,False,1,5,14,4.7,2025-07-10,190,60,61,48,34,2,298,0.42,Mystery|Documentary|Crime,85,2020,33|18,11,171,527,Family|Drama|Action,7.9,2011,133,India,True,False,54,52,10,3762
457,93,8,True,False,True,0,5,15,4.3,2026-04-02,872,445,8,21,32,39,0,0.34,Music|Action|Drama,150,2004,40|57,63|72,120,871,Romance|History|Documentary,4.6,2006,164,India,False,False,1,23,23,3939
196,195,14,True,True,False,2,5,23,6.8,2026-01-24,810,346,49,62,33,77,176,0.39,Family,125,2020,14,19|68|35,62,332,TV Movie|Animation|Science Fiction,4.3,2000,182,USA,False,False,52,24,18,4309
466,166,1,True,False,False,2,0,4,2.2,2026-02-05,586,364,35,5,6,51,237,0.98,Documentary|Western|Action,82,1987,4|26|57,19|8|11,187,325,Documentary|Romance|Thriller,8.9,1986,117,Korea,True,False,17,67,33,4207
132,112,4,True,False,False,2,5,12,3.3,2026-04-12,264,103,12,10,3,62,269,0.42,Thriller,126,2014,31|14|51,46,389,471,Adventure,9.7,2019,154,Iran,False,False,33,57,3,173
101,42,8,False,True,False,1,1,11,3.7,2026-06-15,478,484,28,42,24,145,170,0.64,Horror|War,91,1989,53|26|31,46|31,213,106,Action|Drama|Adventure,6.6,2004,117,Korea,False,False,1,54,37,471
310,144,15,False,False,False,2,5,22,4.5,2026-02-26,299,361,101,71,1,36,149,0.24,Thriller,168,2018,42,58,76,575,War|Science Fiction,7.7,2014,143,Canada,False,False,48,66,5,3032
328,73,0,True,False,True,0,2,4,2.4,2025-06-15,221,300,55,34,31,60,69,0.35,Fantasy|Family|Romance,119,2006,49,29|53|50,517,493,Action|Fantasy,8.2,1986,179,Germany,False,True,19,31,18,612
273,175,2,False,True,False,1,1,5,2.5,2025-08-21,748,436,41,57,28,62,242,1.1,Crime|Comedy,108,2007,10|51,16|11,522,88,Animation,8.3,2004,92,UK,False,False,55,72,11,3115
88,49,9,True,False,False,0,1,11,2.9,2025-04-18,1194,257,35,0,33,113,283,0.97,Documentary|Mystery|TV Movie,126,2008,8|2,64|63,229,625,Fantasy|Family,9.4,1998,144,Japan,False,False,4,76,50,2556
171,51,9,False,True,False,0,0,10,3.3,2026-04-14,732,114,39,18,34,65,29,0.25,War|Adventure,115,2014,53|42,41,200,678,Family|Adventure|Horror,9.7,2022,122,UK,False,True,24,67,35,2757
53,43,9,True,False,False,0,1,11,2.9,2025-03-29,991,58,47,80,12,78,265,0.49,Animation|Family|Drama,120,2009,2|28|32,33|38,303,671,Horror,5.6,2019,172,Iran,False,True,51,78,28,2897
476,35,4,True,False,False,0,0,5,1.8,2025-08-25,541,494,4,38,25,9,266,0.9,Western,137,1989,41|11|58,11|31,175,755,War|Horror|Animation,6.9,2019,95,France,False,False,59,37,27,1980
109,36,15,False,False,False,3,2,20,4.7,2025-01-07,634,497,41,52,7,3,71,0.87,Comedy|Horror|Animation,125,2024,44|29,56|3|18,343,333,Drama,8.6,2020,81,Japan,False,False,53,27,35,3029
461,132,5,False,False,False,0,2,7,1.2,2025-07-01,382,354,18,48,13,3,48,0.64,Drama|TV Movie|History,126,2005,40,34,339,30,Documentary,5.8,1993,148,France,False,False,45,9,19,141
204,190,10,True,False,False,2,1,14,4.1,2025-12-27,264,85,117,18,6,134,228,1.18,Mystery,96,2015,53,36,166,352,Family,8.5,2012,153,Italy,False,True,53,26,39,1576
320,192,12,False,False,False,3,1,16,4.0,2025-11-29,536,166,18,71,2,84,64,1.08,Family|Adventure,120,2022,14|8,77,429,119,Western|War,7.4,2003,104,UK,False,False,28,32,14,1816
469,66,13,True,False,False,1,4,19,4.5,2026-04-08,521,262,88,5,28,149,177,1.01,Science Fiction|Music|Mystery,138,2021,30,56,456,555,Comedy|Thriller,6.2,2002,126,Germany,True,False,12,14,32,1876
16,93,7,False,False,True,0,2,10,2.8,2025-01-22,467,431,118,46,19,37,60,0.73,Animation|Fantasy,83,2017,42,15|54,305,445,Documentary,8.9,1980,182,UK,False,False,44,32,42,447
182,45,10,False,False,False,1,3,14,2.8,2025-11-08,987,200,105,57,31,4,162,1.22,Documentary,126,2018,30|41,49,569,413,Documentary,4.3,2010,75,Germany,False,False,57,1,38,2185
366,196,9,True,False,False,2,3,15,4.1,2026-02-26,170,127,64,72,32,6,14,0.39,Crime|Thriller|Mystery,78,2007,23,34|28,220,719,Thriller|Mystery,4.5,2000,89,Germany,False,False,49,43,25,228
299,133,6,True,False,False,1,0,8,2.7,2025-02-01,514,498,32,44,3,62,128,1.13,Fantasy|Action|Mystery,135,2009,55,48|64,254,308,TV Movie,4.8,1987,163,USA,False,False,32,31,5,617
66,112,3,False,False,True,2,5,11,3.3,2026-01-06,987,75,105,46,16,74,291,0.95,Horror|Documentary|Comedy,144,2005,13,15|49|79,317,137,Comedy|Fantasy|Romance,9.0,1998,92,USA,False,True,60,15,13,1921
382,24,0,False,False,True,3,1,5,2.8,2025-04-06,944,479,51,39,27,16,106,1.07,Adventure|Family|War,145,2022,25|28|38,29|43|59,216,349,Action|Fantasy|TV Movie,4.5,2023,133,Japan,False,False,3,37,30,855
141,92,4,False,False,False,3,4,11,2.7,2025-05-28,429,103,51,7,30,58,129,0.64,TV Movie|Drama,89,1992,26|5,77|6|30,10,855,Fantasy|Music|Adventure,4.9,2023,139,USA,False,False,58,70,9,4878
407,48,15,True,False,False,2,5,23,5.5,2026-06-25,664,247,2,37,20,19,189,1.31,TV Movie,80,1999,9|35|1,9,208,716,Comedy|TV Movie|Science Fiction,5.1,2020,190,UK,False,False,48,8,2,850
487,98,13,False,False,False,1,4,18,3.5,2025-03-05,538,222,34,4,1,133,61,0.73,Comedy|Crime,83,2003,3|52|9,59|12,262,484,History,5.6,1981,151,France,False,False,31,65,40,3502
16,69,12,True,True,True,2,0,17,7.1,2025-09-13,610,212,25,21,35,30,166,0.92,Comedy|Fantasy|Documentary,142,1994,3,67|54,307,159,Adventure,4.9,1987,103,USA,False,False,39,38,28,3051
403,181,1,False,True,False,2,5,9,3.2,2026-06-18,813,312,9,22,26,21,143,1.03,TV Movie|Animation,159,1995,6,44|47,538,889,Crime,7.3,1991,160,India,True,False,16,80,50,3990
94,44,14,True,False,False,3,4,22,5.7,2026-01-10,508,332,6,51,6,65,206,0.25,Science Fiction,88,1994,29|45|54,55|49,320,818,Animation,6.2,2017,105,Italy,False,True,15,57,8,4225
195,89,7,False,True,False,3,0,11,4.4,2025-05-30,1128,428,40,13,17,84,154,1.02,Family,146,2001,3|44|57,4,480,793,Music|Romance|History,8.4,2025,146,Korea,False,False,44,37,5,1613
378,186,13,False,True,False,2,2,18,5.3,2025-07-16,116,473,107,8,10,92,4,0.88,Documentary|Adventure,129,2012,9|37,65,329,71,History|Horror,9.2,2018,136,USA,False,False,45,39,7,2337
460,186,4,True,False,True,0,3,9,3.3,2026-06-19,53,45,21,23,29,6,74,1.25,Mystery|TV Movie|Western,153,1998,53,36|35|5,552,313,Romance|Drama|History,9.0,2014,169,Germany,False,False,39,9,3,1928
322,179,0,True,False,True,3,2,7,3.9,2025-01-27,363,23,51,12,17,25,159,0.72,Animation|Drama,109,1986,58|23|6,38,183,646,Music,6.0,1991,126,Italy,False,False,14,30,5,3706
205,166,12,False,True,True,0,5,19,5.6,2025-03-31,435,270,66,11,26,52,198,0.59,Western,131,1985,9|58|26,48|52,106,179,Crime|Family|Thriller,8.1,2004,157,Germany,False,False,50,45,47,4394
50,174,0,False,True,False,0,0,1,1.5,2025-06-09,816,350,92,15,22,136,258,0.8,TV Movie,161,2025,8,61|76,596,778,Mystery|Adventure,6.6,2011,174,France,False,False,20,56,8,3361
178,109,14,False,True,False,1,2,18,5.0,2025-02-17,515,15,22,72,16,15,57,1.14,Mystery,131,1988,45|40,51,145,553,Science Fiction|War,6.1,2014,103,USA,False,False,7,61,38,963
395,173,10,False,False,False,1,1,12,2.6,2026-03-26,722,80,56,61,33,83,25,1.19,Crime|Family,144,2010,10|58,71|68,302,119,Crime|Music|Animation,9.2,2016,150,Japan,False,False,12,3,5,2061
230,193,0,True,False,False,1,4,6,1.9,2026-03-07,1040,140,64,76,24,100,143,1.21,War,80,2006,19|38,13|47,464,40,Drama,7.3,1997,146,Italy,False,False,28,37,34,931
370,68,9,True,False,False,1,0,11,3.3,2025-08-11,115,379,3,59,37,150,52,0.48,Drama|Horror,145,2010,10|9|6,77|71,248,427,Adventure|Crime|Family,7.9,2001,177,Italy,False,False,5,55,5,2903
15,23,1,True,True,False,0,0,3,2.7,2026-04-07,988,483,89,29,1,66,12,0.88,TV Movie,84,2009,19|58|18,44|41,463,219,Action|Science Fiction|Horror,8.9,1998,184,UK,True,False,12,18,23,458
145,19,0,True,False,True,0,3,5,2.5,2025-05-22,386,276,77,64,9,111,174,0.77,Drama|Adventure,135,1997,48,58,304,699,Drama|Adventure|Science Fiction,4.9,2013,164,Canada,False,False,33,5,18,3309
291,61,14,False,True,False,0,1,16,4.4,2025-05-15,1122,221,26,1,26,133,286,0.91,Thriller,107,1985,52|15,31,398,165,History|Fantasy,5.6,2002,123,USA,True,False,4,43,42,4902
40,167,14,True,False,False,3,0,18,5.3,2025-03-02,940,461,100,59,18,89,277,0.81,Music,143,2019,57|36,29|41|8,228,172,Family,5.6,2022,169,UK,False,False,52,30,20,2187
472,185,4,True,False,True,2,4,12,4.4,2025-05-09,477,388,2,28,34,75,89,0.8,Western|Family|Horror,113,2013,29|32,42,226,57,Documentary,7.0,1982,150,Iran,False,False,11,49,20,1355
27,143,2,True,False,False,0,3,6,1.7,2026-02-25,705,481,104,6,34,33,189,0.25,Family|Western|Documentary,157,2001,46|27,24|47,495,657,Drama,8.6,2022,138,Iran,True,False,12,10,24,874
229,93,6,False,False,False,0,0,6,1.2,2025-07-29,580,174,79,36,8,90,246,1.17,Comedy|History|Thriller,128,2013,13|19|58,47|25,299,161,Animation|Western|Mystery,6.9,2012,177,Canada,False,True,28,80,15,4962
479,19,4,False,False,False,1,5,10,1.8,2025-05-30,823,361,21,18,3,41,297,0.37,Romance|Fantasy|Family,115,1993,8|31,55|77,320,447,Documentary|Drama|History,7.1,2020,160,Canada,True,False,34,15,19,2918
432,59,0,False,False,False,3,2,5,1.7,2026-02-01,625,467,84,73,13,37,206,1.01,Adventure|Thriller|Romance,70,1996,34,56|62,455,159,Animation|Adventure,4.7,2015,117,Italy,False,False,38,12,34,2537
198,172,5,True,False,True,0,4,11,3.6,2025-12-09,636,218,95,59,21,96,111,1.33,Drama|Thriller|History,166,2017,57,79,362,23,Animation|Mystery|War,6.6,2011,120,Germany,False,False,33,18,15,3369
179,2,5,True,True,False,2,3,12,4.8,2025-01-21,484,220,47,55,20,27,16,1.15,Crime,163,2024,26|42|45,29,600,212,Mystery|Family|Adventure,6.5,2014,184,Canada,True,False,20,41,9,3517
317,70,0,False,True,False,2,4,7,2.9,2025-12-23,972,252,96,62,4,34,25,0.26,War|Drama,94,2024,16|49,79|66,481,786,Adventure|Documentary|Western,7.4,1985,121,India,False,False,44,39,13,3693
357,108,5,False,True,False,0,4,10,2.9,2025-07-24,272,279,25,25,19,126,229,0.26,Music,77,2009,47|33|7,65,34,85,Horror,7.3,1986,89,Germany,True,False,45,8,22,450
442,182,10,True,False,False,2,0,13,4.0,2025-02-08,713,433,107,79,10,144,90,1.13,Crime,126,1985,48,53|59,102,807,Music|History|Science Fiction,8.4,1985,169,UK,False,False,36,72,19,2946
358,12,11,False,True,False,1,0,13,4.2,2025-10-30,519,471,81,78,21,67,23,1.36,Mystery|TV Movie,126,2020,29|21,41,118,531,Crime,9.3,1993,112,Iran,False,False,40,38,19,3379
33,191,3,False,True,False,0,1,5,2.2,2025-04-20,943,372,2,71,19,123,29,1.22,TV Movie,165,2024,45,57|28,65,369,Animation,5.3,2023,144,Korea,False,False,6,41,50,2076
190,190,13,True,True,False,1,1,17,5.7,2025-09-18,609,219,91,36,15,15,153,0.91,Documentary|Music|Drama,82,2008,1,55|57,148,21,History,7.8,2007,94,France,False,False,49,9,32,3356
238,37,6,True,True,False,2,5,15,5.2,2025-05-05,380,22,1,24,29,71,148,0.41,Adventure,170,1989,30|56,6,456,61,Horror|History|Science Fiction,7.7,2006,109,Korea,False,False,19,25,26,3870
387,44,14,False,True,True,2,2,20,6.7,2025-02-11,664,211,84,26,25,20,133,0.46,Family|Mystery,109,2019,2,16|62|59,240,746,History|Mystery,9.1,1990,156,Korea,False,False,54,59,25,4205
55,189,14,True,False,False,1,4,20,4.7,2025-07-06,574,312,86,67,21,111,272,0.98,Science Fiction,161,2013,52,31|17|49,311,491,Romance|TV Movie,6.9,2018,151,Canada,False,False,15,65,13,2248
72,183,7,False,False,False,3,0,10,2.9,2025-06-10,1152,113,50,31,30,67,66,0.9,Mystery|TV Movie|History,78,2024,17,1,466,403,Mystery|Animation|TV Movie,7.6,1990,137,USA,False,False,30,9,37,2484
479,175,9,False,True,False,3,3,16,5.1,2025-04-11,559,213,111,1,27,106,142,0.36,TV Movie|Crime,123,2018,21|18|23,8|69,9,164,Western|Comedy,5.9,1996,180,Canada,False,True,40,78,44,1910
130,94,4,False,False,False,2,3,9,2.1,2025-11-07,35,82,16,37,23,4,262,1.22,Crime,154,2009,31|57,58|12|7,38,508,History|Animation,7.4,2015,125,France,True,False,39,19,40,1471
211,101,9,False,True,False,1,3,14,4.1,2025-01-08,757,225,84,27,22,91,174,0.99,Romance|Science Fiction|Thriller,127,1998,6|58|59,68|47,380,177,Thriller|Action|Comedy,6.5,2003,176,Japan,False,True,50,24,29,596
449,47,3,True,False,False,1,3,8,2.4,2025-07-11,352,457,17,19,19,65,34,1.15,War|Horror|Crime,120,2015,56,24|55,28,402,History|War,5.7,1991,177,UK,False,True,1,49,15,1769
73,70,14,False,False,False,1,2,17,3.5,2025-05-07,1032,8,48,26,40,63,110,0.62,Adventure|Western,151,2014,8,39|9|65,445,410,Mystery|Western|Fantasy,4.2,2011,92,USA,False,False,42,23,26,345
229,116,13,False,False,False,0,2,15,2.8,2026-03-06,517,265,49,11,36,138,173,0.49,Adventure,163,2019,26|30,37,489,117,Family,6.3,1991,85,Canada,False,False,7,6,7,1475
210,62,10,False,True,False,0,0,11,3.5,2025-08-22,1080,83,87,33,3,126,214,0.3,Animation|Family,119,2005,34|22|39,50,360,556,History|Western,9.3,1999,167,Canada,False,False,58,69,18,192
500,31,5,True,True,True,2,1,11,5.8,2026-03-12,244,196,76,17,34,61,26,0.83,Science Fiction|Fantasy,150,2012,15|18|52,5|41,50,269,Adventure,6.8,1996,162,Canada,False,False,57,61,36,3790
415,172,4,False,False,False,1,5,10,1.8,2025-06-13,871,77,112,72,2,126,153,0.24,Fantasy,154,1998,22,33|49,335,579,History,6.7,1980,134,Italy,False,False,40,11,14,2278
169,122,11,False,True,False,2,3,17,5.0,2025-10-09,169,258,110,8,35,21,252,0.77,Adventure,82,2001,19|23,58|22,178,681,Mystery|Documentary|Crime,8.4,2011,114,Italy,False,True,42,55,18,122
206,93,8,False,False,False,2,3,13,2.9,2026-01-04,584,408,30,25,20,85,87,1.22,Horror|Western|Family,136,2000,21|59,50,499,705,Animation|Fantasy|Western,7.3,2000,161,Canada,False,False,48,78,23,2700
179,34,5,True,False,False,2,2,10,3.2,2025-04-23,364,394,74,8,37,26,122,0.8,Action|Horror|Science Fiction,108,1995,56|11|6,52|33|10,475,303,Music|Science Fiction,4.1,1998,166,Germany,True,False,8,78,9,4898
491,57,15,False,False,False,1,4,20,3.9,2025-11-27,1029,191,76,7,8,60,264,1.13,Music|History|TV Movie,125,2018,17,75|51,389,104,History,4.0,2012,156,France,True,False,60,18,49,3210
364,136,4,False,False,True,1,0,6,2.5,2026-02-02,62,320,53,27,11,57,178,1.16,Family|Music|Fantasy,90,2015,18|12|4,78|18|43,226,360,Drama,9.4,1983,150,UK,False,False,42,36,5,3573
228,44,8,False,False,False,2,2,12,2.8,2025-01-30,402,358,62,44,21,137,39,0.82,TV Movie,143,2002,11|2|21,43,218,889,Crime,4.6,1986,180,Canada,False,False,18,15,39,2478
347,130,2,True,False,False,0,0,3,1.4,2026-03-22,355,140,28,74,2,46,213,0.66,Family|Western,80,2019,6|15|59,35,323,841,Comedy|Horror,6.7,1989,145,Canada,True,False,56,67,12,4377
88,99,2,False,False,False,1,4,7,1.3,2025-11-17,548,325,36,3,35,105,124,1.05,TV Movie|War|Thriller,115,1994,22|45|38,58,410,504,Thriller|Documentary,5.2,2017,176,Italy,False,False,40,76,11,1698
98,24,5,False,False,False,3,2,10,2.7,2025-12-13,713,389,10,16,10,76,260,0.91,Romance|Music,130,1993,40|13|20,40|37,306,304,Western|History,4.8,2021,108,Canada,False,False,27,17,14,199
480,155,1,False,False,False,1,2,4,0.9,2025-03-11,218,295,107,59,2,129,221,0.88,Western|Thriller|Animation,98,2004,6|1|34,67|68|9,41,525,Animation|Horror|War,5.5,1997,172,UK,False,False,6,48,3,2567
417,15,2,False,False,True,3,3,9,3.4,2025-12-14,68,334,83,5,36,22,228,1.25,Drama|Romance|Action,122,2007,59|27,40,272,455,History|Animation,6.0,2012,115,UK,False,False,2,31,17,4383
389,103,11,False,False,False,0,3,14,2.5,2025-10-16,512,246,76,6,37,108,19,1.27,Romance|War,96,2004,34|16|3,45|21,56,425,Documentary|TV Movie,9.4,1996,124,UK,False,False,1,58,7,4658
398,182,5,True,True,True,3,4,15,6.6,2025-04-27,1077,114,69,64,27,104,168,0.26,Romance,89,2001,33,46,328,57,Documentary,4.2,1999,130,Iran,False,False,34,1,6,2013
249,121,11,False,False,False,2,3,16,3.5,2026-03-16,557,73,84,73,18,39,285,0.56,Drama|TV Movie|Mystery,158,1999,25,4|59,118,865,Drama|Horror,9.5,1997,181,Japan,False,False,1,48,2,4375
496,120,2,False,False,False,3,5,10,2.4,2025-10-02,683,210,14,10,15,2,93,0.81,Thriller|Crime,83,2011,27,32|39,415,181,Comedy|Western|Crime,6.5,1986,107,USA,True,True,56,53,29,1186
87,152,0,False,False,True,1,2,4,1.9,2025-02-07,889,156,17,29,16,43,299,1.2,Animation|Crime,89,2020,43|56|22,16|54|31,260,721,Adventure|Science Fiction|Drama,9.0,1999,85,Germany,True,False,46,54,46,94
194,129,13,False,False,False,3,2,18,4.3,2025-11-13,64,20,77,16,27,19,180,1.34,Crime|Music,155,2021,43,29|18,585,402,Adventure|Action,4.0,1994,127,UK,False,False,5,35,40,4331
460,102,11,True,True,False,1,5,19,5.7,2025-06-08,1001,168,64,3,19,77,237,0.35,Science Fiction|Mystery,142,1996,40|13,3,186,378,Western|Animation|Comedy,4.1,2002,153,Korea,False,False,41,39,30,2624
4,65,8,True,False,True,3,4,17,5.7,2025-01-12,144,136,88,1,19,48,227,0.54,Romance|Fantasy|Music,101,2015,37|18,29|25,52,495,Family|Action,6.3,2024,130,Korea,False,False,1,10,16,4486
353,105,14,False,False,True,2,4,21,5.4,2025-03-29,655,280,14,38,11,132,9,0.41,Thriller|Fantasy|War,99,1990,12|39|11,6,507,882,Music|Western,8.4,2022,124,India,False,False,41,60,38,1171
64,99,14,False,False,False,2,0,16,3.8,2025-08-24,804,179,94,17,9,40,105,1.31,Comedy|Western|War,114,1991,24,23|21,245,185,Western|Adventure|Family,8.6,1988,151,India,True,False,13,35,49,4184
401,64,1,False,True,False,3,0,5,3.2,2025-08-14,1052,264,6,24,7,24,194,1.24,History,110,1995,19|14,19|5,505,706,Drama,9.3,2010,97,Canada,False,False,34,48,25,503
196,45,3,True,True,False,2,1,8,4.2,2026-04-24,962,73,0,64,6,70,218,1.25,Crime,137,2012,7,55|73|63,39,689,Horror|Family|Mystery,5.5,1991,126,Germany,False,False,9,41,35,2577
179,25,10,True,False,False,3,0,14,4.5,2025-10-28,177,453,47,49,33,107,234,1.07,Music|Science Fiction|Crime,104,1997,26|34|43,42|33,82,391,TV Movie|Documentary,7.1,2010,92,Germany,True,False,25,56,43,440
264,123,8,False,True,True,3,5,18,6.3,2026-01-31,426,129,88,32,31,118,57,0.91,Mystery|War|Fantasy,108,2015,19|38,25,534,142,Music,7.5,2015,181,Korea,True,False,10,72,28,1867
489,32,13,True,False,False,0,4,18,4.0,2026-01-16,120,165,66,35,5,143,296,0.3,Crime|Action,96,2025,43|19|21,8|78,381,207,Animation,9.4,1990,145,France,False,False,20,53,8,3293
68,88,2,True,False,False,0,5,8,1.9,2026-06-21,922,79,105,11,40,68,209,0.57,Documentary|Family,135,1997,23|35,39|51,71,837,Documentary|Mystery|Animation,7.2,2018,170,USA,True,False,54,80,7,4398
454,115,0,True,True,False,1,0,3,3.0,2025-12-28,733,402,10,77,17,136,134,0.84,Action|Mystery,115,2014,2|7|55,65,572,377,Romance,9.3,2007,90,Iran,True,False,3,79,13,1521
356,6,14,True,False,False,0,1,16,3.9,2025-10-29,1075,309,2,54,12,90,101,1.23,Romance|TV Movie|War,83,2007,24,71,380,153,Crime,7.4,1996,77,Korea,False,False,16,43,37,1130
302,175,13,True,False,False,0,0,14,3.6,2025-06-02,40,408,8,47,22,58,140,0.67,Horror|Animation,98,2010,34,18|12,478,115,Mystery|Documentary,8.0,2017,89,France,False,False,12,24,31,2107
91,51,8,True,True,True,1,2,14,6.0,2025-06-09,464,16,66,77,33,121,31,1.1,Fantasy|Documentary|Action,77,2000,11|49|42,53|24|29,500,848,Horror|History|Western,7.8,2013,189,Japan,False,False,28,29,37,1774
290,140,6,False,False,False,0,4,10,1.6,2025-10-24,1096,151,29,33,11,131,244,1.13,Horror,116,2014,5|50|21,37|21,113,277,TV Movie,5.0,1991,100,Canada,False,False,47,38,32,2815
236,33,4,False,True,False,3,3,11,4.1,2026-06-07,894,80,12,78,33,90,183,1.01,Crime|Animation,97,2009,50|3|24,79|18|31,221,677,Animation|War|Thriller,7.5,1992,127,France,False,False,1,71,10,3827
281,21,0,False,True,False,0,4,5,1.9,2026-05-17,422,467,73,24,4,22,229,0.57,Music|Fantasy|Science Fiction,159,1993,11,41|59|71,191,328,TV Movie|Fantasy|Horror,6.7,2008,98,Canada,False,False,8,2,44,2591
183,196,6,False,False,False,3,2,11,2.9,2025-05-31,1105,156,26,40,21,39,195,0.7,Romance|Science Fiction|History,82,1996,19,68|46,194,818,Science Fiction,5.9,1989,180,France,False,False,39,8,40,3982
83,64,7,True,True,False,2,0,11,4.9,2025-06-02,981,463,52,8,1,115,244,0.87,Music,162,1996,11|47,28|17,492,359,Science Fiction,9.0,1992,181,Japan,True,False,58,17,50,4689
33,48,5,False,True,True,0,1,8,3.8,2026-01-04,1124,57,18,57,32,120,53,0.83,Music|Thriller,132,2000,38|1,36|49|45,491,842,Music|Romance|Documentary,9.3,2018,134,UK,False,False,54,26,20,2414
10,142,3,False,False,False,2,0,5,1.6,2026-02-12,82,420,101,67,23,53,145,1.01,Music|History,125,1988,1,39,109,737,Fantasy|War|Thriller,4.4,2015,119,India,False,False,48,76,47,1465
342,129,9,False,False,True,3,2,15,4.7,2026-04-23,373,188,108,67,12,67,243,1.26,Crime|Thriller,119,2023,36|53|25,54|55,15,206,Mystery,5.3,2022,152,Italy,True,False,39,31,44,4996
185,96,4,False,True,False,0,5,10,2.8,2025-07-31,904,262,66,8,20,143,34,0.96,History|Action|Drama,119,2006,19|52,62,596,506,Adventure|TV Movie,4.6,2006,136,Germany,False,False,17,54,2,1048
317,41,4,False,False,False,2,1,7,1.9,2025-07-11,90,148,112,17,26,88,93,0.92,Western|Drama,127,2004,46|39|47,50,261,579,TV Movie|Animation|Documentary,4.2,1982,171,Germany,False,False,34,58,35,4954
226,41,10,True,True,False,3,0,15,6.0,2025-07-22,129,229,74,22,11,91,7,0.32,Romance|Documentary,76,2009,15,16|77,595,770,Mystery,5.4,1982,136,India,True,False,28,75,2,453
406,115,2,False,False,False,0,5,7,0.9,2026-03-31,887,434,76,66,16,141,281,0.65,Animation|Horror|History,136,2020,42|18|32,38|46,103,199,Thriller|Comedy,6.4,2013,135,Korea,False,False,48,55,16,612
266,127,3,False,False,False,1,3,7,1.4,2025-12-27,583,264,105,78,26,70,68,0.23,War,149,2002,42|14|27,25,489,853,Horror|Family|Music,5.9,1990,92,Canada,False,False,51,68,7,2672
310,159,8,False,False,False,0,3,11,1.9,2025-09-26,127,268,19,28,32,28,102,1.16,War|Family|Romance,106,2023,6|33,52|20|70,441,711,Music|TV Movie|Crime,9.7,2018,190,Italy,False,False,52,12,35,4512
423,98,1,True,False,False,1,4,7,2.1,2025-03-20,880,383,86,10,20,111,158,0.58,Family|Drama,116,1989,34|27,57|12,373,258,Adventure|TV Movie,6.9,2011,85,USA,False,False,56,15,30,556
